,vehicle_id,linha_gps,linha_gtfs,distance,trip_id,departure_time,arrival_time,trajectory_type,elapsed_time,average_speed,hour
85775,86889,10,10,39051.4,10_1_U,2021-08-08 13:10:00,2021-08-08 14:10:00,1,60,39.1,2021-08-08 13:00:00
85776,86889,10,10,39051.4,10_1_U,2021-08-08 16:25:00,2021-08-08 17:30:00,1,65,36.0,2021-08-08 16:00:00
85777,86889,10,10,39051.4,10_1_U,2021-08-08 19:05:00,2021-08-08 20:05:00,1,60,39.1,2021-08-08 19:00:00
85779,86889,10,10,39051.4,10_1_U,2021-08-09 06:25:00,2021-08-09 07:25:00,1,60,39.1,2021-08-09 06:00:00
85868,86889,12,12,31605.9,12_0_U,2021-08-10 01:55:00,2021-08-10 03:00:00,1,65,29.2,2021-08-10 01:00:00
85874,86889,12,12,31659.2,12_1_U,2021-07-22 02:15:00,2021-07-22 04:20:00,1,125,15.2,2021-07-22 02:00:00
85884,86889,12,12,31659.2,12_1_U,2021-07-31 02:45:00,2021-07-31 03:30:00,1,45,42.2,2021-07-31 02:00:00
85889,86889,12,12,31659.2,12_1_U,2021-08-06 00:55:00,2021-08-06 01:40:00,1,45,42.2,2021-08-06 00:00:00
85900,86889,12,12,31659.2,12_1_U,2021-08-10 00:55:00,2021-08-10 01:35:00,1,40,47.5,2021-08-10 00:00:00
85901,86889,12,12,31659.2,12_1_U,2021-08-10 03:15:00,2021-08-10 03:55:00,1,40,47.5,2021-08-10 03:00:00
85932,86889,13,13,24891.4,13_0_U,2021-08-06 05:25:00,2021-08-06 06:05:00,1,40,37.3,2021-08-06 05:00:00
85933,86889,13,13,24891.4,13_0_U,2021-08-06 12:20:00,2021-08-06 13:00:00,1,40,37.3,2021-08-06 12:00:00
85952,86889,13,13,24891.4,13_0_U,2021-08-12 04:25:00,2021-08-12 05:00:00,1,35,42.7,2021-08-12 04:00:00
85987,86889,13,13,24853.9,13_1_U,2021-08-06 04:30:00,2021-08-06 05:20:00,1,50,29.8,2021-08-06 04:00:00
85988,86889,13,13,24853.9,13_1_U,2021-08-06 06:25:00,2021-08-06 07:00:00,1,35,42.6,2021-08-06 06:00:00
86015,86889,14,14,40620.6,14_1_U,2021-07-14 03:50:00,2021-07-14 04:55:00,1,65,37.5,2021-07-14 03:00:00
86071,86889,19,19,23329.5,19_1_U,2021-08-03 01:50:00,2021-08-03 02:20:00,1,30,46.7,2021-08-03 01:00:00
86086,86889,19,19,23329.5,19_1_U,2021-08-09 02:15:00,2021-08-09 04:35:00,1,140,10.0,2021-08-09 02:00:00
86093,86889,20,20,30340.3,20_0_U,2021-07-20 02:45:00,2021-07-20 03:30:00,1,45,40.5,2021-07-20 02:00:00
86094,86889,20,20,30340.3,20_0_U,2021-07-21 04:25:00,2021-07-21 05:15:00,1,50,36.4,2021-07-21 04:00:00
86095,86889,20,20,30340.3,20_0_U,2021-07-26 12:45:00,2021-07-26 13:35:00,1,50,36.4,2021-07-26 12:00:00
86098,86889,20,20,30340.3,20_0_U,2021-07-28 15:40:00,2021-07-28 16:30:00,1,50,36.4,2021-07-28 15:00:00
86099,86889,20,20,30340.3,20_0_U,2021-07-28 18:30:00,2021-07-28 19:15:00,1,45,40.5,2021-07-28 18:00:00
86100,86889,20,20,30340.3,20_0_U,2021-07-28 21:10:00,2021-07-28 22:15:00,1,65,28.0,2021-07-28 21:00:00
86101,86889,20,20,30340.3,20_0_U,2021-07-29 13:05:00,2021-07-29 13:55:00,1,50,36.4,2021-07-29 13:00:00
86108,86889,20,20,30340.3,20_0_U,2021-08-04 03:55:00,2021-08-04 04:45:00,1,50,36.4,2021-08-04 03:00:00
86125,86889,20,20,30340.3,20_0_U,2021-08-09 12:00:00,2021-08-09 12:55:00,1,55,33.1,2021-08-09 12:00:00
86129,86889,20,20,30700.2,20_1_U,2021-07-20 01:45:00,2021-07-20 02:35:00,1,50,36.8,2021-07-20 01:00:00
86130,86889,20,20,30700.2,20_1_U,2021-07-21 03:05:00,2021-07-21 04:05:00,1,60,30.7,2021-07-21 03:00:00
86132,86889,20,20,30700.2,20_1_U,2021-07-26 14:45:00,2021-07-26 15:40:00,1,55,33.5,2021-07-26 14:00:00
86133,86889,20,20,30700.2,20_1_U,2021-07-27 04:20:00,2021-07-27 05:05:00,1,45,40.9,2021-07-27 04:00:00
86134,86889,20,20,30700.2,20_1_U,2021-07-28 17:00:00,2021-07-28 18:30:00,1,90,20.5,2021-07-28 17:00:00
86135,86889,20,20,30700.2,20_1_U,2021-07-28 19:40:00,2021-07-28 20:30:00,1,50,36.8,2021-07-28 19:00:00
86136,86889,20,20,30700.2,20_1_U,2021-07-29 04:00:00,2021-07-29 04:55:00,1,55,33.5,2021-07-29 04:00:00
86143,86889,20,20,30700.2,20_1_U,2021-08-04 02:55:00,2021-08-04 03:45:00,1,50,36.8,2021-08-04 02:00:00
86160,86889,20,20,30700.2,20_1_U,2021-08-09 13:00:00,2021-08-09 15:35:00,1,155,11.9,2021-08-09 13:00:00
86170,86889,25A,25A,25077.8,25A_0_U,2021-07-25 11:35:00,2021-07-25 12:20:00,1,45,33.4,2021-07-25 11:00:00
86171,86889,25A,25A,25077.8,25A_0_U,2021-07-25 13:40:00,2021-07-25 14:25:00,1,45,33.4,2021-07-25 13:00:00
86172,86889,25A,25A,25077.8,25A_0_U,2021-07-25 16:00:00,2021-07-25 16:45:00,1,45,33.4,2021-07-25 16:00:00
86195,86889,25A,25A,25077.8,25A_0_U,2021-08-03 17:40:00,2021-08-03 18:25:00,1,45,33.4,2021-08-03 17:00:00
86212,86889,25A,25A,25077.8,25A_0_U,2021-08-09 17:35:00,2021-08-09 18:15:00,1,40,37.6,2021-08-09 17:00:00
86228,86889,25A,25A,24959.6,25A_1_U,2021-07-25 12:35:00,2021-07-25 13:20:00,1,45,33.3,2021-07-25 12:00:00
86229,86889,25A,25A,24959.6,25A_1_U,2021-07-25 14:40:00,2021-07-25 15:25:00,1,45,33.3,2021-07-25 14:00:00
86230,86889,25A,25A,24959.6,25A_1_U,2021-07-25 16:55:00,2021-07-25 17:40:00,1,45,33.3,2021-07-25 16:00:00
86287,86890,10,10,38642.1,10_0_U,2021-07-15 20:25:00,2021-07-15 21:20:00,1,55,42.2,2021-07-15 20:00:00
86291,86890,10,10,38642.1,10_0_U,2021-07-18 18:15:00,2021-07-18 19:10:00,1,55,42.2,2021-07-18 18:00:00
86295,86890,10,10,38642.1,10_0_U,2021-07-24 02:55:00,2021-07-24 03:50:00,1,55,42.2,2021-07-24 02:00:00
86296,86890,10,10,38642.1,10_0_U,2021-07-25 13:10:00,2021-07-25 14:15:00,1,65,35.7,2021-07-25 13:00:00
86297,86890,10,10,38642.1,10_0_U,2021-07-25 16:10:00,2021-07-25 17:10:00,1,60,38.6,2021-07-25 16:00:00
86311,86890,10,10,39051.4,10_1_U,2021-07-15 05:35:00,2021-07-15 06:45:00,1,70,33.5,2021-07-15 05:00:00
86316,86890,10,10,39051.4,10_1_U,2021-07-24 01:45:00,2021-07-24 02:45:00,1,60,39.1,2021-07-24 01:00:00
86317,86890,10,10,39051.4,10_1_U,2021-07-24 07:05:00,2021-07-24 08:10:00,1,65,36.0,2021-07-24 07:00:00
86318,86890,10,10,39051.4,10_1_U,2021-07-25 14:35:00,2021-07-25 15:40:00,1,65,36.0,2021-07-25 14:00:00
86319,86890,10,10,39051.4,10_1_U,2021-07-25 17:40:00,2021-07-25 19:25:00,1,105,22.3,2021-07-25 17:00:00
86321,86890,10,10,39051.4,10_1_U,2021-07-30 05:30:00,2021-07-30 06:30:00,1,60,39.1,2021-07-30 05:00:00
86330,86890,10,10,39051.4,10_1_U,2021-08-11 04:55:00,2021-08-11 06:05:00,1,70,33.5,2021-08-11 04:00:00
86383,86890,12,12,31605.9,12_0_U,2021-07-18 15:05:00,2021-07-18 16:50:00,1,105,18.1,2021-07-18 15:00:00
86397,86890,12,12,31605.9,12_0_U,2021-08-01 07:15:00,2021-08-01 07:55:00,1,40,47.4,2021-08-01 07:00:00
86416,86890,12,12,31659.2,12_1_U,2021-07-22 15:40:00,2021-07-22 16:35:00,1,55,34.5,2021-07-22 15:00:00
86417,86890,12,12,31659.2,12_1_U,2021-07-23 04:10:00,2021-07-23 05:15:00,1,65,29.2,2021-07-23 04:00:00
86423,86890,12,12,31659.2,12_1_U,2021-07-28 11:30:00,2021-07-28 13:40:00,1,130,14.6,2021-07-28 11:00:00
86426,86890,12,12,31659.2,12_1_U,2021-08-01 02:00:00,2021-08-01 05:00:00,1,180,10.6,2021-08-01 02:00:00
86520,86890,19,19,23353.7,19_0_U,2021-07-16 16:10:00,2021-07-16 17:40:00,1,90,15.6,2021-07-16 16:00:00
86521,86890,19,19,23353.7,19_0_U,2021-07-17 05:00:00,2021-07-17 06:25:00,1,85,16.5,2021-07-17 05:00:00
86562,86890,19,19,23329.5,19_1_U,2021-07-22 04:10:00,2021-07-22 04:50:00,1,40,35.0,2021-07-22 04:00:00
86563,86890,19,19,23329.5,19_1_U,2021-07-22 15:40:00,2021-07-22 16:15:00,1,35,40.0,2021-07-22 15:00:00
86573,86890,19,19,23329.5,19_1_U,2021-07-29 15:50:00,2021-07-29 17:25:00,1,95,14.7,2021-07-29 15:00:00
86590,86890,20,20,30340.3,20_0_U,2021-07-14 03:35:00,2021-07-14 04:20:00,1,45,40.5,2021-07-14 03:00:00
86600,86890,20,20,30340.3,20_0_U,2021-07-19 20:00:00,2021-07-19 20:40:00,1,40,45.5,2021-07-19 20:00:00
86601,86890,20,20,30340.3,20_0_U,2021-07-20 14:40:00,2021-07-20 15:35:00,1,55,33.1,2021-07-20 14:00:00
86602,86890,20,20,30340.3,20_0_U,2021-07-23 14:10:00,2021-07-23 15:20:00,1,70,26.0,2021-07-23 14:00:00
86609,86890,20,20,30340.3,20_0_U,2021-07-26 04:30:00,2021-07-26 05:25:00,1,55,33.1,2021-07-26 04:00:00
86612,86890,20,20,30340.3,20_0_U,2021-07-30 13:30:00,2021-07-30 14:25:00,1,55,33.1,2021-07-30 13:00:00
86614,86890,20,20,30340.3,20_0_U,2021-08-02 15:45:00,2021-08-02 16:35:00,1,50,36.4,2021-08-02 15:00:00
86615,86890,20,20,30340.3,20_0_U,2021-08-02 19:15:00,2021-08-02 20:00:00,1,45,40.5,2021-08-02 19:00:00
86616,86890,20,20,30340.3,20_0_U,2021-08-03 14:45:00,2021-08-03 15:45:00,1,60,30.3,2021-08-03 14:00:00
86617,86890,20,20,30340.3,20_0_U,2021-08-03 17:35:00,2021-08-03 18:25:00,1,50,36.4,2021-08-03 17:00:00
86618,86890,20,20,30340.3,20_0_U,2021-08-03 21:10:00,2021-08-03 21:55:00,1,45,40.5,2021-08-03 21:00:00
86620,86890,20,20,30340.3,20_0_U,2021-08-05 12:55:00,2021-08-05 13:50:00,1,55,33.1,2021-08-05 12:00:00
86621,86890,20,20,30340.3,20_0_U,2021-08-05 15:30:00,2021-08-05 16:25:00,1,55,33.1,2021-08-05 15:00:00
86622,86890,20,20,30340.3,20_0_U,2021-08-05 18:35:00,2021-08-05 19:20:00,1,45,40.5,2021-08-05 18:00:00
86624,86890,20,20,30340.3,20_0_U,2021-08-09 02:35:00,2021-08-09 03:25:00,1,50,36.4,2021-08-09 02:00:00
86626,86890,20,20,30340.3,20_0_U,2021-08-11 12:45:00,2021-08-11 13:35:00,1,50,36.4,2021-08-11 12:00:00
86627,86890,20,20,30340.3,20_0_U,2021-08-11 15:25:00,2021-08-11 16:20:00,1,55,33.1,2021-08-11 15:00:00
86628,86890,20,20,30340.3,20_0_U,2021-08-12 13:25:00,2021-08-12 14:25:00,1,60,30.3,2021-08-12 13:00:00
86629,86890,20,20,30340.3,20_0_U,2021-08-12 19:00:00,2021-08-12 19:50:00,1,50,36.4,2021-08-12 19:00:00
86630,86890,20,20,30700.2,20_1_U,2021-07-14 04:25:00,2021-07-14 06:50:00,1,145,12.7,2021-07-14 04:00:00
86631,86890,20,20,30700.2,20_1_U,2021-07-15 03:10:00,2021-07-15 04:05:00,1,55,33.5,2021-07-15 03:00:00
86635,86890,20,20,30700.2,20_1_U,2021-07-20 04:25:00,2021-07-20 05:15:00,1,50,36.8,2021-07-20 04:00:00
86643,86890,20,20,30700.2,20_1_U,2021-07-26 03:25:00,2021-07-26 04:20:00,1,55,33.5,2021-07-26 03:00:00
86645,86890,20,20,30700.2,20_1_U,2021-07-30 03:25:00,2021-07-30 04:15:00,1,50,36.8,2021-07-30 03:00:00
86650,86890,20,20,30700.2,20_1_U,2021-08-03 16:10:00,2021-08-03 17:35:00,1,85,21.7,2021-08-03 16:00:00
86651,86890,20,20,30700.2,20_1_U,2021-08-03 18:50:00,2021-08-03 19:40:00,1,50,36.8,2021-08-03 18:00:00
86654,86890,20,20,30700.2,20_1_U,2021-08-05 14:05:00,2021-08-05 15:00:00,1,55,33.5,2021-08-05 14:00:00
86655,86890,20,20,30700.2,20_1_U,2021-08-05 17:00:00,2021-08-05 17:45:00,1,45,40.9,2021-08-05 17:00:00
86657,86890,20,20,30700.2,20_1_U,2021-08-09 01:35:00,2021-08-09 02:20:00,1,45,40.9,2021-08-09 01:00:00
86660,86890,20,20,30700.2,20_1_U,2021-08-11 14:05:00,2021-08-11 15:25:00,1,80,23.0,2021-08-11 14:00:00
86662,86890,20,20,30700.2,20_1_U,2021-08-12 14:45:00,2021-08-12 15:40:00,1,55,33.5,2021-08-12 14:00:00
86738,86890,25A,25A,24959.6,25A_1_U,2021-08-06 00:25:00,2021-08-06 01:15:00,1,50,30.0,2021-08-06 00:00:00
86754,86892,10,10,38642.1,10_0_U,2021-07-17 04:40:00,2021-07-17 05:35:00,1,55,42.2,2021-07-17 04:00:00
86755,86892,10,10,38642.1,10_0_U,2021-07-17 07:40:00,2021-07-17 08:40:00,1,60,38.6,2021-07-17 07:00:00
86760,86892,10,10,38642.1,10_0_U,2021-07-25 12:25:00,2021-07-25 13:25:00,1,60,38.6,2021-07-25 12:00:00
86761,86892,10,10,38642.1,10_0_U,2021-07-25 15:00:00,2021-07-25 16:50:00,1,110,21.1,2021-07-25 15:00:00
86766,86892,10,10,38642.1,10_0_U,2021-07-29 10:35:00,2021-07-29 11:35:00,1,60,38.6,2021-07-29 10:00:00
86769,86892,10,10,38642.1,10_0_U,2021-07-30 04:10:00,2021-07-30 05:15:00,1,65,35.7,2021-07-30 04:00:00
86771,86892,10,10,38642.1,10_0_U,2021-08-01 03:40:00,2021-08-01 04:50:00,1,70,33.1,2021-08-01 03:00:00
86772,86892,10,10,38642.1,10_0_U,2021-08-01 06:25:00,2021-08-01 07:30:00,1,65,35.7,2021-08-01 06:00:00
86773,86892,10,10,38642.1,10_0_U,2021-08-01 09:35:00,2021-08-01 13:05:00,1,210,11.0,2021-08-01 09:00:00
86774,86892,10,10,38642.1,10_0_U,2021-08-01 17:45:00,2021-08-01 18:50:00,1,65,35.7,2021-08-01 17:00:00
86775,86892,10,10,38642.1,10_0_U,2021-08-01 20:55:00,2021-08-01 21:50:00,1,55,42.2,2021-08-01 20:00:00
86781,86892,10,10,38642.1,10_0_U,2021-08-09 10:25:00,2021-08-09 11:35:00,1,70,33.1,2021-08-09 10:00:00
86782,86892,10,10,38642.1,10_0_U,2021-08-09 13:00:00,2021-08-09 14:05:00,1,65,35.7,2021-08-09 13:00:00
86783,86892,10,10,38642.1,10_0_U,2021-08-11 04:10:00,2021-08-11 05:10:00,1,60,38.6,2021-08-11 04:00:00
86788,86892,10,10,39051.4,10_1_U,2021-07-16 05:15:00,2021-07-16 06:25:00,1,70,33.5,2021-07-16 05:00:00
86789,86892,10,10,39051.4,10_1_U,2021-07-17 06:00:00,2021-07-17 07:00:00,1,60,39.1,2021-07-17 06:00:00
86794,86892,10,10,39051.4,10_1_U,2021-07-25 10:55:00,2021-07-25 11:50:00,1,55,42.6,2021-07-25 10:00:00
86795,86892,10,10,39051.4,10_1_U,2021-07-25 13:55:00,2021-07-25 14:55:00,1,60,39.1,2021-07-25 13:00:00
86796,86892,10,10,39051.4,10_1_U,2021-07-25 17:15:00,2021-07-25 18:20:00,1,65,36.0,2021-07-25 17:00:00
86798,86892,10,10,39051.4,10_1_U,2021-07-27 08:00:00,2021-07-27 09:00:00,1,60,39.1,2021-07-27 08:00:00
86804,86892,10,10,39051.4,10_1_U,2021-08-01 02:25:00,2021-08-01 03:30:00,1,65,36.0,2021-08-01 02:00:00
86805,86892,10,10,39051.4,10_1_U,2021-08-01 05:00:00,2021-08-01 06:00:00,1,60,39.1,2021-08-01 05:00:00
86806,86892,10,10,39051.4,10_1_U,2021-08-01 08:25:00,2021-08-01 09:30:00,1,65,36.0,2021-08-01 08:00:00
86807,86892,10,10,39051.4,10_1_U,2021-08-01 16:05:00,2021-08-01 17:05:00,1,60,39.1,2021-08-01 16:00:00
86808,86892,10,10,39051.4,10_1_U,2021-08-01 19:25:00,2021-08-01 20:25:00,1,60,39.1,2021-08-01 19:00:00
86812,86892,10,10,39051.4,10_1_U,2021-08-05 00:35:00,2021-08-05 01:30:00,1,55,42.6,2021-08-05 00:00:00
86815,86892,10,10,39051.4,10_1_U,2021-08-09 11:50:00,2021-08-09 12:50:00,1,60,39.1,2021-08-09 11:00:00
86888,86892,12,12,31605.9,12_0_U,2021-07-19 19:15:00,2021-07-19 20:00:00,1,45,42.1,2021-07-19 19:00:00
86891,86892,12,12,31605.9,12_0_U,2021-07-24 09:55:00,2021-07-24 11:00:00,1,65,29.2,2021-07-24 09:00:00
86892,86892,12,12,31605.9,12_0_U,2021-07-24 14:40:00,2021-07-24 15:30:00,1,50,37.9,2021-07-24 14:00:00
86894,86892,12,12,31605.9,12_0_U,2021-07-25 07:15:00,2021-07-25 08:00:00,1,45,42.1,2021-07-25 07:00:00
86915,86892,12,12,31605.9,12_0_U,2021-08-10 04:40:00,2021-08-10 05:45:00,1,65,29.2,2021-08-10 04:00:00
86924,86892,12,12,31659.2,12_1_U,2021-07-19 14:55:00,2021-07-19 16:15:00,1,80,23.7,2021-07-19 14:00:00
86925,86892,12,12,31659.2,12_1_U,2021-07-19 17:35:00,2021-07-19 19:10:00,1,95,20.0,2021-07-19 17:00:00
86928,86892,12,12,31659.2,12_1_U,2021-07-24 01:35:00,2021-07-24 02:40:00,1,65,29.2,2021-07-24 01:00:00
86929,86892,12,12,31659.2,12_1_U,2021-07-24 11:05:00,2021-07-24 11:40:00,1,35,54.3,2021-07-24 11:00:00
86930,86892,12,12,31659.2,12_1_U,2021-07-24 15:35:00,2021-07-24 16:30:00,1,55,34.5,2021-07-24 15:00:00
86931,86892,12,12,31659.2,12_1_U,2021-07-25 01:35:00,2021-07-25 02:35:00,1,60,31.7,2021-07-25 01:00:00
86932,86892,12,12,31659.2,12_1_U,2021-07-25 08:20:00,2021-07-25 09:00:00,1,40,47.5,2021-07-25 08:00:00
86941,86892,12,12,31659.2,12_1_U,2021-07-31 02:25:00,2021-07-31 03:15:00,1,50,38.0,2021-07-31 02:00:00
86953,86892,12,12,31659.2,12_1_U,2021-08-10 06:00:00,2021-08-10 06:45:00,1,45,42.2,2021-08-10 06:00:00
86954,86892,12,12,31659.2,12_1_U,2021-08-11 00:15:00,2021-08-11 01:00:00,1,45,42.2,2021-08-11 00:00:00
87062,86892,14,14,40680.0,14_0_U,2021-07-28 15:10:00,2021-07-28 16:10:00,1,60,40.7,2021-07-28 15:00:00
87071,86892,14,14,40620.6,14_1_U,2021-08-10 03:00:00,2021-08-10 04:05:00,1,65,37.5,2021-08-10 03:00:00
87078,86892,19,19,23353.7,19_0_U,2021-07-13 20:00:00,2021-07-13 20:30:00,1,30,46.7,2021-07-13 20:00:00
87125,86892,19,19,23329.5,19_1_U,2021-07-13 14:15:00,2021-07-13 15:00:00,1,45,31.1,2021-07-13 14:00:00
87132,86892,19,19,23329.5,19_1_U,2021-07-20 01:30:00,2021-07-20 02:00:00,1,30,46.7,2021-07-20 01:00:00
87133,86892,19,19,23329.5,19_1_U,2021-07-23 01:50:00,2021-07-23 02:40:00,1,50,28.0,2021-07-23 01:00:00
87172,86892,20,20,30340.3,20_0_U,2021-07-13 02:25:00,2021-07-13 03:10:00,1,45,40.5,2021-07-13 02:00:00
87173,86892,20,20,30340.3,20_0_U,2021-07-13 05:35:00,2021-07-13 06:25:00,1,50,36.4,2021-07-13 05:00:00
87176,86892,20,20,30340.3,20_0_U,2021-07-15 03:00:00,2021-07-15 03:45:00,1,45,40.5,2021-07-15 03:00:00
87183,86892,20,20,30340.3,20_0_U,2021-07-23 15:15:00,2021-07-23 16:15:00,1,60,30.3,2021-07-23 15:00:00
87184,86892,20,20,30340.3,20_0_U,2021-07-23 17:55:00,2021-07-23 18:55:00,1,60,30.3,2021-07-23 17:00:00
87188,86892,20,20,30340.3,20_0_U,2021-07-26 15:20:00,2021-07-26 16:15:00,1,55,33.1,2021-07-26 15:00:00
87191,86892,20,20,30340.3,20_0_U,2021-07-28 03:35:00,2021-07-28 04:25:00,1,50,36.4,2021-07-28 03:00:00
87193,86892,20,20,30340.3,20_0_U,2021-07-29 03:00:00,2021-07-29 04:05:00,1,65,28.0,2021-07-29 03:00:00
87194,86892,20,20,30340.3,20_0_U,2021-07-29 06:35:00,2021-07-29 07:40:00,1,65,28.0,2021-07-29 06:00:00
87196,86892,20,20,30340.3,20_0_U,2021-07-29 13:45:00,2021-07-29 14:50:00,1,65,28.0,2021-07-29 13:00:00
87197,86892,20,20,30340.3,20_0_U,2021-07-29 16:15:00,2021-07-29 17:10:00,1,55,33.1,2021-07-29 16:00:00
87198,86892,20,20,30340.3,20_0_U,2021-07-29 19:25:00,2021-07-29 20:15:00,1,50,36.4,2021-07-29 19:00:00
87207,86892,20,20,30340.3,20_0_U,2021-08-02 15:20:00,2021-08-02 16:20:00,1,60,30.3,2021-08-02 15:00:00
87209,86892,20,20,30340.3,20_0_U,2021-08-03 03:15:00,2021-08-03 04:05:00,1,50,36.4,2021-08-03 03:00:00
87210,86892,20,20,30340.3,20_0_U,2021-08-03 13:10:00,2021-08-03 14:00:00,1,50,36.4,2021-08-03 13:00:00
87211,86892,20,20,30340.3,20_0_U,2021-08-03 15:35:00,2021-08-03 16:25:00,1,50,36.4,2021-08-03 15:00:00
87212,86892,20,20,30340.3,20_0_U,2021-08-04 15:05:00,2021-08-04 16:05:00,1,60,30.3,2021-08-04 15:00:00
87213,86892,20,20,30340.3,20_0_U,2021-08-05 01:50:00,2021-08-05 02:30:00,1,40,45.5,2021-08-05 01:00:00
87215,86892,20,20,30340.3,20_0_U,2021-08-09 03:10:00,2021-08-09 04:00:00,1,50,36.4,2021-08-09 03:00:00
87219,86892,20,20,30340.3,20_0_U,2021-08-11 12:35:00,2021-08-11 13:50:00,1,75,24.3,2021-08-11 12:00:00
87220,86892,20,20,30700.2,20_1_U,2021-07-13 01:25:00,2021-07-13 02:15:00,1,50,36.8,2021-07-13 01:00:00
87221,86892,20,20,30700.2,20_1_U,2021-07-13 03:45:00,2021-07-13 04:50:00,1,65,28.3,2021-07-13 03:00:00
87224,86892,20,20,30700.2,20_1_U,2021-07-15 01:55:00,2021-07-15 03:00:00,1,65,28.3,2021-07-15 01:00:00
87232,86892,20,20,30700.2,20_1_U,2021-07-23 16:40:00,2021-07-23 17:35:00,1,55,33.5,2021-07-23 16:00:00
87239,86892,20,20,30700.2,20_1_U,2021-07-28 02:35:00,2021-07-28 03:25:00,1,50,36.8,2021-07-28 02:00:00
87240,86892,20,20,30700.2,20_1_U,2021-07-28 04:45:00,2021-07-28 05:40:00,1,55,33.5,2021-07-28 04:00:00
87241,86892,20,20,30700.2,20_1_U,2021-07-29 02:00:00,2021-07-29 03:00:00,1,60,30.7,2021-07-29 02:00:00
87242,86892,20,20,30700.2,20_1_U,2021-07-29 04:20:00,2021-07-29 06:35:00,1,135,13.6,2021-07-29 04:00:00
87243,86892,20,20,30700.2,20_1_U,2021-07-29 08:15:00,2021-07-29 08:50:00,1,35,52.6,2021-07-29 08:00:00
87244,86892,20,20,30700.2,20_1_U,2021-07-29 14:55:00,2021-07-29 15:50:00,1,55,33.5,2021-07-29 14:00:00
87245,86892,20,20,30700.2,20_1_U,2021-07-29 17:50:00,2021-07-29 19:25:00,1,95,19.4,2021-07-29 17:00:00
87255,86892,20,20,30700.2,20_1_U,2021-08-02 19:25:00,2021-08-02 21:15:00,1,110,16.7,2021-08-02 19:00:00
87256,86892,20,20,30700.2,20_1_U,2021-08-03 02:05:00,2021-08-03 02:55:00,1,50,36.8,2021-08-03 02:00:00
87257,86892,20,20,30700.2,20_1_U,2021-08-03 04:35:00,2021-08-03 05:25:00,1,50,36.8,2021-08-03 04:00:00
87258,86892,20,20,30700.2,20_1_U,2021-08-03 14:20:00,2021-08-03 15:15:00,1,55,33.5,2021-08-03 14:00:00
87261,86892,20,20,30700.2,20_1_U,2021-08-05 03:20:00,2021-08-05 04:25:00,1,65,28.3,2021-08-05 03:00:00
87262,86892,20,20,30700.2,20_1_U,2021-08-09 02:10:00,2021-08-09 02:55:00,1,45,40.9,2021-08-09 02:00:00
87263,86892,20,20,30700.2,20_1_U,2021-08-09 04:20:00,2021-08-09 06:25:00,1,125,14.7,2021-08-09 04:00:00
87264,86892,20,20,30700.2,20_1_U,2021-08-09 07:55:00,2021-08-09 08:45:00,1,50,36.8,2021-08-09 07:00:00
87268,86892,20,20,30700.2,20_1_U,2021-08-11 13:55:00,2021-08-11 14:45:00,1,50,36.8,2021-08-11 13:00:00
87297,86892,25A,25A,25077.8,25A_0_U,2021-07-25 18:20:00,2021-07-25 19:05:00,1,45,33.4,2021-07-25 18:00:00
87298,86892,25A,25A,25077.8,25A_0_U,2021-07-25 20:25:00,2021-07-25 21:05:00,1,40,37.6,2021-07-25 20:00:00
87307,86892,25A,25A,25077.8,25A_0_U,2021-07-30 16:30:00,2021-07-30 17:20:00,1,50,30.1,2021-07-30 16:00:00
87308,86892,25A,25A,25077.8,25A_0_U,2021-07-30 19:10:00,2021-07-30 19:40:00,1,30,50.2,2021-07-30 19:00:00
87355,86892,25A,25A,24959.6,25A_1_U,2021-07-25 19:20:00,2021-07-25 20:00:00,1,40,37.4,2021-07-25 19:00:00
87366,86892,25A,25A,24959.6,25A_1_U,2021-07-30 17:30:00,2021-07-30 18:15:00,1,45,33.3,2021-07-30 17:00:00
87404,90001,10,10,38642.1,10_0_U,2021-07-23 11:15:00,2021-07-23 12:15:00,1,60,38.6,2021-07-23 11:00:00
87407,90001,10,10,38642.1,10_0_U,2021-07-28 10:40:00,2021-07-28 11:40:00,1,60,38.6,2021-07-28 10:00:00
87408,90001,10,10,38642.1,10_0_U,2021-07-28 17:05:00,2021-07-28 18:10:00,1,65,35.7,2021-07-28 17:00:00
87413,90001,10,10,39051.4,10_1_U,2021-07-23 05:10:00,2021-07-23 07:05:00,1,115,20.4,2021-07-23 05:00:00
87415,90001,10,10,39051.4,10_1_U,2021-07-24 15:35:00,2021-07-24 16:35:00,1,60,39.1,2021-07-24 15:00:00
87417,90001,10,10,39051.4,10_1_U,2021-07-28 12:20:00,2021-07-28 13:35:00,1,75,31.2,2021-07-28 12:00:00
87418,90001,10,10,39051.4,10_1_U,2021-07-28 18:20:00,2021-07-28 19:15:00,1,55,42.6,2021-07-28 18:00:00
87442,90001,12,12,31605.9,12_0_U,2021-07-22 18:15:00,2021-07-22 19:05:00,1,50,37.9,2021-07-22 18:00:00
87452,90001,12,12,31659.2,12_1_U,2021-07-22 20:10:00,2021-07-22 20:55:00,1,45,42.2,2021-07-22 20:00:00
87481,90001,13,13,24891.4,13_0_U,2021-08-02 14:20:00,2021-08-02 15:05:00,1,45,33.2,2021-08-02 14:00:00
87482,90001,13,13,24891.4,13_0_U,2021-08-02 16:30:00,2021-08-02 17:05:00,1,35,42.7,2021-08-02 16:00:00
